high,low,last,instrument_name,bid_price,ask_price,open_interest,mark_price,creation_timestamp,price_change,interest_rate,volume,mark_iv,underlying_price,underlying_index,estimated_delivery_price,base_currency,quote_currency,volume_usd,mid_price,expiry,strike,option_type,T,implied_r
0.0019,0.0015,0.0016,ETH-26DEC25-5400-C,0.0015,0.0018,11864.0,0.001634,1763777713883,-5.8824,0.0,1246.0,96.22,2766.06,ETH-26DEC25,2758.38,ETH,ETH,5554.78,0.00165,2025-12-26,5400.0,C,0.09308692676249145,-0.333672756215796
0.484,0.484,0.484,ETH-27MAR26-3800-P,0.422,0.4405,2130.0,0.432426,1763777713883,0.0,0.0,5.0,74.3,2789.74,ETH-27MAR26,2758.38,ETH,ETH,6436.26,0.43125,2026-03-27,3800.0,P,0.34223134839151265,-0.0006777876865389936
,,0.0405,ETH-24NOV25-3050-P,0.1035,0.109,501.0,0.106514,1763777713883,,0.0,0.0,74.11,2759.2386472839676,SYN.ETH-24NOV25,2758.38,ETH,ETH,0.0,0.10625,2025-11-24,3050.0,P,0.0054757015742642025,-0.6317903232146195
0.011,0.007,0.007,ETH-25NOV25-2950-C,0.0065,0.0075,84.0,0.007263,1763777713883,-36.3636,0.0,84.0,77.11,2759.438985462976,SYN.ETH-25NOV25,2758.38,ETH,ETH,2015.35,0.007,2025-11-25,2950.0,C,0.008213552361396304,
,,0.565,ETH-26DEC25-1300-C,0.524,0.543,68.0,0.531519,1763777713883,,0.0,0.0,115.74,2766.24,ETH-26DEC25,2758.38,ETH,ETH,0.0,0.5335,2025-12-26,1300.0,C,0.09308692676249145,-0.001638517843035751
,,,ETH-12DEC25-3250-P,0.14,0.268,0.0,0.197234,1763777713883,,0.0,0.0,78.58,2763.186666666667,SYN.ETH-12DEC25,2758.38,ETH,ETH,0.0,0.204,2025-12-12,3250.0,P,0.05475701574264202,-0.039849039249663445
0.026,0.0065,0.008,ETH-24NOV25-2600-P,0.006,0.007,2204.0,0.006484,1763777713883,14.2857,0.0,2599.0,84.47,2759.2386472839676,SYN.ETH-24NOV25,2758.38,ETH,ETH,118809.97,0.0065,2025-11-24,2600.0,P,0.0054757015742642025,
0.036,0.019,0.019,ETH-25NOV25-2650-P,0.0145,0.0155,178.0,0.015207,1763777713883,-28.3019,0.0,192.0,84.36,2759.438985462976,SYN.ETH-25NOV25,2758.38,ETH,ETH,13925.9,0.015,2025-11-25,2650.0,P,0.008213552361396304,-8.788700152976643
0.0965,0.081,0.095,ETH-30JAN26-2500-P,0.0805,0.0825,7920.0,0.081547,1763777713883,17.284,0.0,764.0,76.07,2775.542307692308,SYN.ETH-30JAN26,2758.38,ETH,ETH,185885.58,0.0815,2026-01-30,2500.0,P,0.188911704312115,-0.017766420254165582
,,0.1415,ETH-28NOV25-5100-P,,,50.0,0.847866,1763777713883,,0.0,0.0,150.65,2759.61,ETH-28NOV25,2758.38,ETH,ETH,0.0,,2025-11-28,5100.0,P,0.01642710472279261,0.019614769388231538
0.138,0.1315,0.138,ETH-26JUN26-3600-C,0.1365,0.1395,669.0,0.137795,1763777713883,4.943,0.0,36.0,73.79,2812.56,ETH-26JUN26,2758.38,ETH,ETH,13197.86,0.138,2026-06-26,3600.0,C,0.5913757700205339,-0.0022955645832547873
0.076,0.076,0.076,ETH-26JUN26-4800-C,0.07,0.0725,416.0,0.071243,1763777713883,0.0,0.0,30.0,75.35,2812.56,ETH-26JUN26,2758.38,ETH,ETH,6420.53,0.07125,2026-06-26,4800.0,C,0.5913757700205339,-0.003867621197175064
0.0003,0.0001,0.0001,ETH-28NOV25-5000-C,,0.0002,18702.0,6.7e-05,1763777713883,-66.6667,0.0,13.0,146.28,2759.8,ETH-28NOV25,2758.38,ETH,ETH,6.42,,2025-11-28,5000.0,C,0.01642710472279261,
,,,ETH-25NOV25-2950-P,0.029,0.133,0.0,0.076412,1763777713883,,0.0,0.0,77.11,2759.438985462976,SYN.ETH-25NOV25,2758.38,ETH,ETH,0.0,0.081,2025-11-25,2950.0,P,0.008213552361396304,-1.296683317904963
0.0135,0.007,0.0081,ETH-28NOV25-3100-C,0.007,0.008,5103.0,0.007609,1763777713883,-37.2093,0.0,3199.0,80.56,2759.61,ETH-28NOV25,2758.38,ETH,ETH,89588.15,0.0075,2025-11-28,3100.0,C,0.01642710472279261,-4.059628569240986
0.4525,0.432,0.4525,ETH-28NOV25-3900-P,0.4095,0.4165,5668.0,0.413447,1763777713883,4.7454,0.0,2.0,108.98,2759.61,ETH-28NOV25,2758.38,ETH,ETH,2391.98,0.413,2025-11-28,3900.0,P,0.01642710472279261,0.02259424484252027
,,0.502,ETH-26JUN26-4500-P,0.586,0.812,411.0,0.683062,1763777713883,,0.0,0.0,74.84,2812.56,ETH-26JUN26,2758.38,ETH,ETH,0.0,0.699,2026-06-26,4500.0,P,0.5913757700205339,-0.0004470503871057211
,,0.335,ETH-26JUN26-3600-P,0.4065,0.456,2479.0,0.417767,1763777713883,,0.0,0.0,73.79,2812.56,ETH-26JUN26,2758.38,ETH,ETH,0.0,0.43125,2026-06-26,3600.0,P,0.5913757700205339,-0.0007540077088971076
0.2915,0.2895,0.2895,ETH-26DEC25-2000-C,0.289,0.292,37635.0,0.290094,1763777713883,0.0,0.0,268.0,88.69,2766.24,ETH-26DEC25,2758.38,ETH,ETH,214219.9,0.2905,2025-12-26,2000.0,C,0.09308692676249145,-0.008588697623981095
0.1015,0.072,0.0833,ETH-12DEC25-2800-P,0.081,0.0825,247.0,0.081701,1763777713883,15.6944,0.0,206.0,79.21,2763.186666666667,SYN.ETH-12DEC25,2758.38,ETH,ETH,44971.65,0.08175,2025-12-12,2800.0,P,0.05475701574264202,-0.11647000128036394
,,1.021,ETH-26DEC25-8000-P,1.881,1.9025,799.0,1.891951,1763777713883,,0.0,0.0,114.84,2766.06,ETH-26DEC25,2758.38,ETH,ETH,0.0,1.89175,2025-12-26,8000.0,P,0.09308692676249145,0.0025589711421789706
0.079,0.064,0.0665,ETH-5DEC25-2700-C,0.072,0.073,342.0,0.072638,1763777713883,3.9063,0.0,339.0,81.07,2761.3,ETH-5DEC25,2758.38,ETH,ETH,64120.03,0.0725,2025-12-05,2700.0,C,0.03559206023271732,-0.23726951948987468
0.0002,0.0002,0.0002,ETH-28NOV25-7500-C,,0.0001,2835.0,1e-06,1763777713883,0.0,0.0,502.0,179.91,2759.8,ETH-28NOV25,2758.38,ETH,ETH,273.6,,2025-11-28,7500.0,C,0.01642710472279261,
0.0085,0.0085,0.0085,ETH-27MAR26-1200-P,0.0075,0.0085,3228.0,0.007923,1763777713883,0.0,0.0,1.0,90.24,2789.74,ETH-27MAR26,2758.38,ETH,ETH,23.18,0.008,2026-03-27,1200.0,P,0.34223134839151265,-0.01615719603104659
0.0365,0.0245,0.03,ETH-30JAN26-2000-P,0.028,0.0295,1272.0,0.02878,1763777713883,22.449,0.0,71.0,81.55,2775.542307692308,SYN.ETH-30JAN26,2758.38,ETH,ETH,5956.05,0.02875,2026-01-30,2000.0,P,0.188911704312115,-0.03244808773300091
0.0525,0.05,0.052,ETH-27MAR26-4200-C,0.05,0.0515,2818.0,0.050714,1763777713883,4.0,0.0,16.0,75.19,2789.74,ETH-27MAR26,2758.38,ETH,ETH,2216.6,0.05075,2026-03-27,4200.0,C,0.34223134839151265,-0.011632339352669526
0.903,0.903,0.903,ETH-28NOV25-5000-P,0.8075,0.815,119.0,0.811635,1763777713883,0.0,0.0,1.0,146.28,2759.8,ETH-28NOV25,2758.38,ETH,ETH,2367.55,0.81125,2025-11-28,5000.0,P,0.01642710472279261,0.01069176844993903
,,0.4695,ETH-26JUN26-6400-P,1.194,1.4625,31.0,1.310985,1763777713883,,0.0,0.0,78.62,2812.56,ETH-26JUN26,2758.38,ETH,ETH,0.0,1.32825,2026-06-26,6400.0,P,0.5913757700205339,-0.00015770116153795809
,,0.4,ETH-28NOV25-4600-P,0.662,0.6705,3127.0,0.666784,1763777713883,,0.0,0.0,136.46,2759.8,ETH-28NOV25,2758.38,ETH,ETH,0.0,0.66625,2025-11-28,4600.0,P,0.01642710472279261,0.010660995720027367
,,,ETH-27MAR26-8500-P,1.9155,2.212,0.0,2.051879,1763777713883,,0.0,0.0,89.25,2789.74,ETH-27MAR26,2758.38,ETH,ETH,0.0,2.06375,2026-03-27,8500.0,P,0.34223134839151265,0.0003162606729342034
0.095,0.095,0.095,ETH-23NOV25-3050-P,0.1025,0.108,138.0,0.105776,1763777713883,0.0,0.0,1.0,77.84,2759.0383091049594,SYN.ETH-23NOV25,2758.38,ETH,ETH,265.04,0.10525,2025-11-23,3050.0,P,0.0027378507871321013,-0.7665604400439968
,,0.4535,ETH-28NOV25-5300-P,0.915,0.924,105.0,0.920329,1763777713883,,0.0,0.0,159.11,2759.61,ETH-28NOV25,2758.38,ETH,ETH,0.0,0.9195,2025-11-28,5300.0,P,0.01642710472279261,0.018802738340966223
0.068,0.056,0.0615,ETH-12DEC25-2850-C,0.06,0.061,14.0,0.060397,1763777713883,-9.5588,0.0,16.0,78.82,2763.186666666667,SYN.ETH-12DEC25,2758.38,ETH,ETH,2873.39,0.0605,2025-12-12,2850.0,C,0.05475701574264202,-0.1306538597020663
,,0.377,ETH-28NOV25-4100-P,0.4825,0.489,3004.0,0.485768,1763777713883,,0.0,0.0,116.95,2759.8,ETH-28NOV25,2758.38,ETH,ETH,0.0,0.48575,2025-11-28,4100.0,P,0.01642710472279261,0.010160234903982416
0.0275,0.017,0.021,ETH-5DEC25-2400-P,0.0175,0.0185,5012.0,0.018018,1763777713883,20.0,0.0,694.0,88.95,2761.3,ETH-5DEC25,2758.38,ETH,ETH,44685.87,0.018,2025-12-05,2400.0,P,0.03559206023271732,-0.6341876138810939
0.2475,0.224,0.224,ETH-26DEC25-3300-P,0.2205,0.2295,4141.0,0.224942,1763777713883,-8.1967,0.0,17.0,75.31,2766.06,ETH-26DEC25,2758.38,ETH,ETH,11129.07,0.225,2025-12-26,3300.0,P,0.09308692676249145,-0.0063192384363950325
,,0.0014,ETH-26DEC25-6400-C,0.0006,0.001,2628.0,0.000747,1763777713883,,0.0,0.0,105.9,2766.24,ETH-26DEC25,2758.38,ETH,ETH,0.0,0.0008,2025-12-26,6400.0,C,0.09308692676249145,-0.38851364331607596
0.237,0.237,0.237,ETH-5DEC25-3350-P,0.217,0.2245,355.0,0.221416,1763777713883,0.0,0.0,1.0,80.43,2761.3,ETH-5DEC25,2758.38,ETH,ETH,643.55,0.22075,2025-12-05,3350.0,P,0.03559206023271732,-0.02404113794478782
0.1155,0.103,0.109,ETH-25SEP26-2000-P,0.1055,0.1095,5191.0,0.107664,1763777713883,5.8252,0.0,24.0,74.51,2842.28,ETH-25SEP26,2758.38,ETH,ETH,6993.69,0.1075,2026-09-25,2000.0,P,0.840520191649555,-0.0013986878104080586
0.06,0.0475,0.0545,ETH-12DEC25-2900-C,0.0525,0.0535,12.0,0.053236,1763777713883,-9.1667,0.0,40.0,78.51,2763.8999999999996,SYN.ETH-12DEC25,2758.38,ETH,ETH,5904.67,0.053,2025-12-12,2900.0,C,0.05475701574264202,-0.11070005608238329
0.054,0.0505,0.052,ETH-26JUN26-5500-C,0.0505,0.0525,36816.0,0.051293,1763777713883,2.9703,0.0,16.0,76.73,2812.56,ETH-26JUN26,2758.38,ETH,ETH,2289.22,0.0515,2026-06-26,5500.0,C,0.5913757700205339,-0.004674339317423576
,,,ETH-26JUN26-6600-P,1.2595,1.533,0.0,1.379552,1763777713883,,0.0,0.0,79.05,2812.56,ETH-26JUN26,2758.38,ETH,ETH,0.0,1.39625,2026-06-26,6600.0,P,0.5913757700205339,-0.00014103473592660715
0.0095,0.0001,0.009,ETH-27MAR26-7000-C,0.0095,0.01,9883.0,0.009559,1763777713883,8900.0,0.0,390.0,84.71,2789.74,ETH-27MAR26,2758.38,ETH,ETH,4818.46,0.00975,2026-03-27,7000.0,C,0.34223134839151265,-0.023165699838885615
,,0.372,ETH-26JUN26-5400-P,0.8665,1.1135,15.0,0.973603,1763777713883,,0.0,0.0,76.53,2812.56,ETH-26JUN26,2758.38,ETH,ETH,0.0,0.99,2026-06-26,5400.0,P,0.5913757700205339,-0.00025522446616475786
0.096,0.065,0.096,ETH-23NOV25-2950-P,0.067,0.072,428.0,0.069882,1763777713883,47.6923,0.0,13.0,64.49,2759.0383091049594,SYN.ETH-23NOV25,2758.38,ETH,ETH,2821.45,0.0695,2025-11-23,2950.0,P,0.0027378507871321013,-1.8816220927369427
0.0055,0.004,0.0055,ETH-5DEC25-3600-C,0.0036,0.004,1330.0,0.003783,1763777713883,0.0,0.0,1079.0,84.4,2761.28,ETH-5DEC25,2758.38,ETH,ETH,16640.73,0.0038,2025-12-05,3600.0,C,0.03559206023271732,-1.3637171235244627
0.416,0.376,0.416,ETH-27MAR26-3600-P,0.364,0.3815,2121.0,0.374002,1763777713883,10.6383,0.0,21.0,74.02,2789.74,ETH-27MAR26,2758.38,ETH,ETH,22562.52,0.37275,2026-03-27,3600.0,P,0.34223134839151265,-0.0009906319900217714
0.067,0.063,0.067,ETH-30JAN26-3300-C,0.064,0.066,263.0,0.065104,1763777713883,6.3492,0.0,13.0,73.99,2775.542307692308,SYN.ETH-30JAN26,2758.38,ETH,ETH,2376.56,0.065,2026-01-30,3300.0,C,0.188911704312115,-0.01834860597291408
0.569,0.5135,0.5135,ETH-26DEC25-4200-P,0.5185,0.529,3499.0,0.524456,1763777713883,-9.754,0.0,5.0,82.34,2766.24,ETH-26DEC25,2758.38,ETH,ETH,7230.14,0.52375,2025-12-26,4200.0,P,0.09308692676249145,0.00034434234065401143
0.0003,0.0001,0.0001,ETH-28NOV25-4700-C,,0.0002,8445.0,0.000119,1763777713883,-66.6667,0.0,97.0,139.32,2759.61,ETH-28NOV25,2758.38,ETH,ETH,69.46,,2025-11-28,4700.0,C,0.01642710472279261,
,,0.3585,ETH-25SEP26-2500-C,0.3105,0.3155,6.0,0.312383,1763777713883,,0.0,0.0,73.41,2842.1,ETH-25SEP26,2758.38,ETH,ETH,0.0,0.313,2026-09-25,2500.0,C,0.840520191649555,-0.0008937401762066533
0.6655,0.563,0.5925,ETH-28NOV25-4400-P,0.59,0.598,2155.0,0.594357,1763777713883,5.2398,0.0,315.0,128.67,2759.61,ETH-28NOV25,2758.38,ETH,ETH,542815.06,0.594,2025-11-28,4400.0,P,0.01642710472279261,0.021974848087610018
0.0145,0.014,0.014,ETH-27MAR26-6200-C,0.013,0.0145,1845.0,0.01375,1763777713883,-3.4483,0.0,3.0,81.66,2789.74,ETH-27MAR26,2758.38,ETH,ETH,117.4,0.01375,2026-03-27,6200.0,C,0.34223134839151265,-0.020224234045228186
0.062,0.0585,0.062,ETH-28NOV25-2650-C,0.066,0.068,29.0,0.067068,1763777713884,5.9829,0.0,29.0,86.73,2759.61,ETH-28NOV25,2758.38,ETH,ETH,4688.67,0.067,2025-11-28,2650.0,C,0.01642710472279261,-0.8336414759346192
0.2375,0.2085,0.217,ETH-25SEP26-2600-P,0.2095,0.2135,3045.0,0.211523,1763777713884,4.0767,0.0,35.0,73.29,2842.28,ETH-25SEP26,2758.38,ETH,ETH,21378.85,0.2115,2026-09-25,2600.0,P,0.840520191649555,-0.0007321209414483046
0.0065,0.005,0.006,ETH-12DEC25-3800-C,0.005,0.0055,497.0,0.005279,1763777713884,-7.6923,0.0,361.0,84.16,2763.186666666667,SYN.ETH-12DEC25,2758.38,ETH,ETH,5614.09,0.00525,2025-12-12,3800.0,C,0.05475701574264202,-0.5329199326080255
,,0.0001,ETH-28NOV25-7000-C,,0.0001,5438.0,3e-06,1763777713884,,0.0,0.0,179.91,2759.61,ETH-28NOV25,2758.38,ETH,ETH,0.0,,2025-11-28,7000.0,C,0.01642710472279261,
0.171,0.164,0.171,ETH-26JUN26-2500-P,0.159,0.1625,2491.0,0.161306,1763777713884,4.2683,0.0,3.0,74.28,2812.38,ETH-26JUN26,2758.38,ETH,ETH,1365.64,0.16075,2026-06-26,2500.0,P,0.5913757700205339,-0.0014437961272076305
,,,ETH-12DEC25-2500-C,0.1305,0.1335,0.0,0.131372,1763777713884,,0.0,0.0,83.24,2763.186666666667,SYN.ETH-12DEC25,2758.38,ETH,ETH,0.0,0.132,2025-12-12,2500.0,C,0.05475701574264202,-0.0489671008345215
0.038,0.011,0.012,ETH-23NOV25-2750-P,0.0125,0.0135,392.0,0.013071,1763777713884,-35.1351,0.0,507.0,62.95,2759.7362588352985,SYN.ETH-23NOV25,2758.38,ETH,ETH,34391.2,0.013,2025-11-23,2750.0,P,0.0027378507871321013,
0.023,0.023,0.023,ETH-26JUN26-7400-C,0.024,0.026,2114.0,0.024936,1763777713884,0.0,0.0,329.0,80.67,2812.38,ETH-26JUN26,2758.38,ETH,ETH,20316.87,0.025,2026-06-26,7400.0,C,0.5913757700205339,-0.0074263398585105965
0.018,0.018,0.018,ETH-25NOV25-2825-C,0.018,0.0195,20.0,0.018995,1763777713884,0.0,0.0,20.0,77.3,2759.438985462976,SYN.ETH-25NOV25,2758.38,ETH,ETH,985.44,0.01875,2025-11-25,2825.0,C,0.008213552361396304,-6.7681816505774695
0.0028,0.0028,0.0028,ETH-30JAN26-6500-C,0.003,0.0037,1103.0,0.003262,1763777713884,0.0,0.0,170.0,90.51,2775.542307692308,SYN.ETH-30JAN26,2758.38,ETH,ETH,1277.26,0.00335,2026-01-30,6500.0,C,0.188911704312115,-0.07626493994655908
0.0035,0.0014,0.002,ETH-23NOV25-3025-C,0.0001,0.0004,192.0,0.000246,1763777713884,-33.3333,0.0,62.0,73.23,2759.0383091049594,SYN.ETH-23NOV25,2758.38,ETH,ETH,292.73,0.00025,2025-11-23,3025.0,C,0.0027378507871321013,
,,0.3505,ETH-26DEC25-4300-P,0.5535,0.5645,1657.0,0.55964,1763777713884,,0.0,0.0,83.12,2766.24,ETH-26DEC25,2758.38,ETH,ETH,0.0,0.559,2025-12-26,4300.0,P,0.09308692676249145,0.000648592765594247
0.0785,0.0575,0.0635,ETH-12DEC25-2650-P,0.055,0.056,220.0,0.055524,1763777713884,-19.1083,0.0,291.0,80.74,2763.186666666667,SYN.ETH-12DEC25,2758.38,ETH,ETH,49138.09,0.0555,2025-12-12,2650.0,P,0.05475701574264202,-0.16245017583979088
0.031,0.01,0.01,ETH-24NOV25-2650-P,0.009,0.01,8.0,0.00957,1763777713884,-67.7419,0.0,8.0,79.69,2759.943007068239,SYN.ETH-24NOV25,2758.38,ETH,ETH,390.16,0.0095,2025-11-24,2650.0,P,0.0054757015742642025,
0.057,0.035,0.0475,ETH-26DEC25-2400-P,0.039,0.0405,19647.0,0.039889,1763777713884,26.6667,0.0,754.0,80.3,2766.06,ETH-26DEC25,2758.38,ETH,ETH,88291.88,0.03975,2025-12-26,2400.0,P,0.09308692676249145,-0.06767484460143072
0.026,0.0185,0.021,ETH-12DEC25-3250-C,0.0205,0.0215,1692.0,0.020949,1763777713884,-19.2308,0.0,962.0,78.58,2763.186666666667,SYN.ETH-12DEC25,2758.38,ETH,ETH,68471.45,0.021,2025-12-12,3250.0,C,0.05475701574264202,-0.2838844642819875
,,0.443,ETH-26JUN26-6200-P,1.1275,1.3915,18.0,1.242745,1763777713884,,0.0,0.0,78.21,2812.38,ETH-26JUN26,2758.38,ETH,ETH,0.0,1.2595,2026-06-26,6200.0,P,0.5913757700205339,1.0132740245021588e-05
0.16,0.1105,0.13,ETH-26DEC25-2900-P,0.119,0.122,2855.0,0.12051,1763777713884,17.6471,0.0,1399.0,75.64,2766.06,ETH-26DEC25,2758.38,ETH,ETH,506221.87,0.1205,2025-12-26,2900.0,P,0.09308692676249145,-0.022484715059617105
0.2415,0.2415,0.2415,ETH-30JAN26-2200-C,0.2515,0.254,70.0,0.252328,1763777713884,0.0,0.0,60.0,78.81,2775.542307692308,SYN.ETH-30JAN26,2758.38,ETH,ETH,38998.39,0.25275,2026-01-30,2200.0,C,0.188911704312115,-0.0031035414648432195
0.1095,0.0541,0.0796,ETH-5DEC25-2800-P,0.0675,0.069,2896.0,0.068106,1763777713884,42.1429,0.0,2448.0,79.66,2761.3,ETH-5DEC25,2758.38,ETH,ETH,481227.34,0.06825,2025-12-05,2800.0,P,0.03559206023271732,-0.21611698466407842
0.4885,0.4795,0.4885,ETH-26DEC25-1400-C,0.495,0.4985,226.0,0.49599,1763777713884,1.877,0.0,36.0,111.29,2766.24,ETH-26DEC25,2758.38,ETH,ETH,46969.19,0.49675,2025-12-26,1400.0,C,0.09308692676249145,-0.002054061285829656
,,0.6775,ETH-27MAR26-1200-C,0.577,0.579,108.0,0.577814,1763777713884,,0.0,0.0,90.24,2789.74,ETH-27MAR26,2758.38,ETH,ETH,0.0,0.578,2026-03-27,1200.0,C,0.34223134839151265,-0.00041622827499131383
0.0075,0.0016,0.0016,ETH-24NOV25-3000-C,0.0016,0.0019,1379.0,0.001717,1763777713884,-78.6667,0.0,116.0,71.38,2759.2386472839676,SYN.ETH-24NOV25,2758.38,ETH,ETH,1112.56,0.00175,2025-11-24,3000.0,C,0.0054757015742642025,
0.43,0.3755,0.43,ETH-26JUN26-3500-P,0.38,0.399,2988.0,0.390689,1763777713884,14.514,0.0,28.0,73.72,2812.38,ETH-26JUN26,2758.38,ETH,ETH,30813.1,0.3895,2026-06-26,3500.0,P,0.5913757700205339,-0.0006351997388138406
0.056,0.0365,0.0545,ETH-5DEC25-2850-C,0.0455,0.047,23.0,0.046326,1763777713884,26.7442,0.0,25.0,79.11,2761.28,ETH-5DEC25,2758.38,ETH,ETH,3273.8,0.04625,2025-12-05,2850.0,C,0.03559206023271732,-0.3663589032015003
0.027,0.027,0.027,ETH-26JUN26-7200-C,0.026,0.0275,652.0,0.02665,1763777713884,0.0,0.0,60.0,80.27,2812.56,ETH-26JUN26,2758.38,ETH,ETH,4419.13,0.02675,2026-06-26,7200.0,C,0.5913757700205339,-0.00691472584513668
0.0046,0.0023,0.0023,ETH-28NOV25-3350-C,0.0021,0.0024,1391.0,0.002174,1763777713884,-46.5116,0.0,224.0,86.26,2759.61,ETH-28NOV25,2758.38,ETH,ETH,2297.44,0.00225,2025-11-28,3350.0,C,0.01642710472279261,-6.602428026271013
0.03,0.0165,0.0175,ETH-23NOV25-2725-P,0.009,0.01,234.0,0.009618,1763777713884,-27.0833,0.0,238.0,64.72,2759.0383091049594,SYN.ETH-23NOV25,2758.38,ETH,ETH,16969.78,0.0095,2025-11-23,2725.0,P,0.0027378507871321013,
0.0002,0.0001,0.0001,ETH-28NOV25-4800-C,,0.0002,7195.0,0.000115,1763777713884,0.0,0.0,450.0,143.82,2759.61,ETH-28NOV25,2758.38,ETH,ETH,216.5,,2025-11-28,4800.0,C,0.01642710472279261,
0.0933,0.0805,0.088,ETH-30JAN26-3100-C,0.084,0.086,625.0,0.084797,1763777713884,-5.6806,0.0,156.0,73.97,2775.542307692308,SYN.ETH-30JAN26,2758.38,ETH,ETH,40799.13,0.085,2026-01-30,3100.0,C,0.188911704312115,-0.014660659404626384
0.0007,0.0003,0.0003,ETH-26DEC25-8000-C,0.0002,0.0003,16421.0,0.000211,1763777713884,0.0,0.0,4422.0,114.84,2766.24,ETH-26DEC25,2758.38,ETH,ETH,3685.24,0.00025,2025-12-26,8000.0,C,0.09308692676249145,-0.5003734724126432
0.0525,0.048,0.049,ETH-25SEP26-1500-P,0.0485,0.051,3571.0,0.049792,1763777713884,2.0833,0.0,379.0,77.37,2842.28,ETH-25SEP26,2758.38,ETH,ETH,52066.2,0.04975,2026-09-25,1500.0,P,0.840520191649555,-0.002130088732153346
0.341,0.327,0.3295,ETH-27MAR26-2000-C,0.3325,0.3355,1846.0,0.334001,1763777713884,-3.3724,0.0,152.0,77.31,2789.74,ETH-27MAR26,2758.38,ETH,ETH,137766.48,0.334,2026-03-27,2000.0,C,0.34223134839151265,-0.0017015694573385713
0.0048,0.0035,0.0042,ETH-5DEC25-3650-C,0.0031,0.0035,371.0,0.003283,1763777713884,-12.5,0.0,172.0,85.37,2761.3,ETH-5DEC25,2758.38,ETH,ETH,1789.13,0.0033,2025-12-05,3650.0,C,0.03559206023271732,-1.4318458793741768
0.0468,0.041,0.0468,ETH-30JAN26-3600-C,0.043,0.0445,2908.0,0.04375,1763777713884,12.7711,0.0,1057.0,74.37,2775.542307692308,SYN.ETH-30JAN26,2758.38,ETH,ETH,137167.72,0.04375,2026-01-30,3600.0,C,0.188911704312115,-0.023590048409379505
0.0019,0.0013,0.0019,ETH-26DEC25-5500-C,0.0016,0.0018,18010.0,0.001584,1763777713884,26.6667,0.0,112.0,98.0,2766.06,ETH-26DEC25,2758.38,ETH,ETH,420.45,0.0017,2025-12-26,5500.0,C,0.09308692676249145,-0.334630920556269
0.029,0.0145,0.018,ETH-24NOV25-2800-C,0.015,0.016,407.0,0.015482,1763777713884,-37.931,0.0,429.0,70.28,2759.2386472839676,SYN.ETH-24NOV25,2758.38,ETH,ETH,24901.27,0.0155,2025-11-24,2800.0,C,0.0054757015742642025,
0.0012,0.0007,0.0008,ETH-28NOV25-3750-C,0.0004,0.0008,736.0,0.000589,1763777713884,-27.2727,0.0,70.0,102.4,2759.61,ETH-28NOV25,2758.38,ETH,ETH,192.9,0.0006,2025-11-28,3750.0,C,0.01642710472279261,-9.720589997151011
0.0475,0.0315,0.0315,ETH-23NOV25-2650-C,0.04,0.0575,20.0,0.043383,1763777713884,-33.6842,0.0,30.0,73.66,2759.0383091049594,SYN.ETH-23NOV25,2758.38,ETH,ETH,3006.76,0.04875,2025-11-23,2650.0,C,0.0027378507871321013,-8.372060149149018
0.1695,0.1615,0.1615,ETH-26DEC25-2400-C,0.171,0.174,6002.0,0.172367,1763777713884,-4.7198,0.0,19.0,80.3,2766.24,ETH-26DEC25,2758.38,ETH,ETH,8746.55,0.1725,2025-12-26,2400.0,C,0.09308692676249145,-0.0218642484584928
0.1595,0.1525,0.1525,ETH-30JAN26-2600-C,0.16,0.162,491.0,0.160668,1763777713884,-2.5559,0.0,217.0,75.6,2775.542307692308,SYN.ETH-30JAN26,2758.38,ETH,ETH,88899.4,0.161,2026-01-30,2600.0,C,0.188911704312115,-0.0067618546594025416
,,0.521,ETH-28NOV25-4800-P,0.7345,0.7425,198.0,0.739221,1763777713884,,0.0,0.0,143.82,2759.61,ETH-28NOV25,2758.38,ETH,ETH,0.0,0.7385,2025-11-28,4800.0,P,0.01642710472279261,0.02032398373983799
0.0805,0.0655,0.0655,ETH-30JAN26-2400-P,0.067,0.0685,1239.0,0.067664,1763777713884,-10.274,0.0,126.0,76.84,2775.8561538461536,SYN.ETH-30JAN26,2758.38,ETH,ETH,24603.73,0.06775,2026-01-30,2400.0,P,0.188911704312115,-0.02388867942952888
0.0605,0.042,0.045,ETH-30JAN26-2200-P,0.044,0.046,5967.0,0.045037,1763777713884,7.1429,0.0,50.0,78.81,2775.8561538461536,SYN.ETH-30JAN26,2758.38,ETH,ETH,6228.41,0.045,2026-01-30,2200.0,P,0.188911704312115,-0.029043341973713378
0.009,0.006,0.0065,ETH-5DEC25-3450-C,0.0055,0.0065,555.0,0.005961,1763777713884,-27.7778,0.0,72.0,81.74,2761.53,ETH-5DEC25,2758.38,ETH,ETH,1329.93,0.006,2025-12-05,3450.0,C,0.03559206023271732,-1.122638200741705
0.0022,0.0012,0.0015,ETH-28NOV25-3550-C,0.0009,0.0012,1769.0,0.001025,1763777713884,-25.0,0.0,31.0,93.82,2759.61,ETH-28NOV25,2758.38,ETH,ETH,151.4,0.00105,2025-11-28,3550.0,C,0.01642710472279261,-8.297926226169963
0.0165,0.015,0.0155,ETH-27MAR26-6000-C,0.0145,0.016,7717.0,0.015358,1763777713884,-3.125,0.0,7.0,81.03,2789.74,ETH-27MAR26,2758.38,ETH,ETH,302.15,0.01525,2026-03-27,6000.0,C,0.34223134839151265,-0.019685057724143102
